,Unnamed: 0,player_id,datetime,minutes,predmin
564,564,641,2023-05-21,0,21
565,565,641,2023-05-28,27,0
566,566,625,2024-09-22,71,70
567,567,625,2024-09-28,90,56
568,568,625,2024-10-06,81,64
569,569,625,2024-10-21,83,65
570,570,625,2024-10-25,80,78
571,571,625,2024-11-02,78,78
572,572,625,2024-11-10,90,66
573,573,625,2024-11-23,27,72
574,574,625,2024-11-30,90,51
575,575,625,2024-12-04,61,66
576,576,625,2024-12-07,78,60
577,577,625,2024-12-14,90,65
578,578,625,2024-12-21,90,67
579,579,625,2024-12-26,86,64
580,580,625,2024-12-29,75,63
581,581,625,2025-01-06,87,65
582,582,625,2025-01-14,89,64
583,583,625,2025-01-19,82,74
584,584,625,2025-01-25,90,77
585,585,625,2025-02-01,81,72
586,586,625,2025-02-15,90,79
587,587,625,2025-02-23,90,79
588,588,625,2025-02-26,84,79
589,589,625,2025-03-08,86,90
590,590,625,2025-03-15,79,79
591,591,625,2025-04-01,0,61
592,592,625,2025-04-05,0,35
593,593,625,2025-04-12,90,14
594,594,625,2025-04-21,75,51
595,595,625,2025-05-01,90,53
596,596,625,2025-05-05,90,64
597,597,625,2025-05-11,90,73
598,598,625,2025-05-18,90,70
599,599,625,2023-08-12,1,72
600,600,625,2023-09-18,2,22
601,601,625,2023-09-23,15,21
602,602,625,2023-10-01,9,22
603,603,625,2023-10-07,75,15
604,604,625,2023-10-21,90,49
605,605,625,2023-10-29,0,71
606,606,625,2023-11-05,0,36
607,607,625,2023-11-12,14,29
608,608,625,2023-11-25,62,31
609,609,625,2023-12-02,90,40
610,610,625,2023-12-06,32,58
611,611,625,2023-12-09,6,36
612,612,625,2023-12-15,22,26
613,613,625,2023-12-23,90,27
614,614,625,2023-12-26,90,67
615,615,625,2023-12-30,90,90
616,616,625,2024-01-20,90,72
617,617,625,2024-01-30,45,90
618,618,625,2024-03-10,90,57
619,619,625,2024-03-16,74,68
620,620,625,2024-03-30,90,66
621,621,625,2024-04-02,90,73
622,622,625,2024-04-07,67,76
623,623,625,2024-04-13,90,72
624,624,625,2024-04-21,90,71
625,625,625,2024-04-28,90,65
626,626,625,2024-05-04,89,76
627,627,625,2024-05-11,90,60
628,628,625,2024-05-19,78,73
629,629,625,2022-08-06,1,90
630,630,625,2022-08-31,26,42
631,631,625,2022-09-03,1,33
632,632,625,2022-09-17,1,21
633,633,625,2022-10-01,0,19
634,634,625,2022-10-08,6,0
635,635,625,2022-10-16,12,0
636,636,625,2022-10-19,3,0
637,637,625,2022-10-23,2,10
638,638,625,2022-10-29,4,0
639,639,625,2022-11-06,45,0
640,640,625,2022-11-12,75,32
641,641,625,2022-12-26,87,44
642,642,625,2022-12-31,63,60
643,643,625,2023-01-03,22,53
644,644,625,2023-01-15,1,45
645,645,625,2023-01-21,74,30
646,646,625,2023-02-05,72,50
647,647,625,2023-02-11,62,53
648,648,625,2023-02-18,11,56
649,649,625,2023-02-25,76,48
650,650,625,2023-03-05,70,53
651,651,625,2023-03-11,5,48
652,652,625,2023-03-17,0,26
653,653,575,2024-10-19,90,58
654,654,575,2024-10-27,90,67
