,player_id,datetime,minutes,Lynge_CNN1D_DEF,Lynge_FCNN_DEF,Lynge_FCNN_Hard_Sigmoid_DEF,Lynge_RNN_DEF,baseline_DEF,xgboost_DEF
4130,1083,2024-01-30,0,3,3,0,2,0.0,0.0
4131,1083,2024-02-04,0,1,2,0,2,0.0,0.0
4132,1083,2024-02-10,0,3,3,0,2,0.0,0.0
4133,1083,2024-02-17,0,1,1,0,2,0.0,0.0
4134,1083,2024-02-24,0,2,2,0,2,0.0,0.0
4135,1083,2024-03-02,0,2,2,0,2,0.0,0.0
4136,1083,2024-03-10,0,1,2,0,3,0.0,0.0
4137,1083,2024-03-16,0,2,2,0,2,0.0,0.0
4138,1083,2024-03-30,0,3,6,7,2,0.0,0.0
4139,1083,2024-04-02,0,2,1,0,2,0.0,0.0
4140,1083,2024-04-07,0,3,3,0,2,0.0,0.0
4141,1083,2024-04-13,0,2,4,0,2,0.0,0.0
4142,1083,2024-04-21,0,3,3,0,2,0.0,0.0
4143,1083,2024-04-28,0,2,2,0,2,0.0,0.0
4144,1083,2024-05-04,0,1,2,0,3,0.0,0.0
4145,1083,2024-05-11,0,3,7,6,2,0.0,0.0
4146,1083,2024-05-19,0,0,2,0,2,0.0,0.0
4147,1089,2022-08-06,0,3,6,10,2,,0.0
4148,1089,2022-08-31,0,3,5,0,2,0.0,0.0
4149,1089,2022-09-03,0,3,6,1,2,0.0,0.0
4150,1089,2022-09-16,0,3,12,13,2,0.0,0.0
4151,1089,2022-10-03,0,2,4,0,2,0.0,0.0
4152,1089,2022-10-10,0,3,3,0,2,0.0,0.0
4153,1089,2022-10-15,0,3,5,0,2,0.0,0.0
4154,1089,2022-10-18,0,2,2,0,2,0.0,0.0
4155,1089,2022-10-22,0,4,5,2,2,0.0,0.0
4156,1089,2022-10-30,0,1,2,0,2,0.0,0.0
4157,1089,2022-11-05,0,3,11,7,2,0.0,0.0
4158,1089,2022-11-12,0,3,8,9,2,0.0,0.0
4159,1089,2022-12-27,0,2,2,0,2,0.0,0.0
4160,1089,2023-01-01,0,3,3,0,2,0.0,0.0
4161,1089,2023-01-04,0,2,6,2,2,0.0,0.0
4162,1089,2023-01-14,0,3,6,0,2,0.0,0.0
4163,1089,2023-01-21,0,2,2,0,2,0.0,0.0
4164,1089,2023-02-05,0,3,4,3,2,0.0,0.0
4165,1089,2023-02-11,0,2,2,0,2,0.0,0.0
4166,1089,2023-02-18,0,3,4,0,2,0.0,0.0
4167,1089,2023-02-25,0,2,3,0,2,0.0,0.0
4168,1089,2023-03-05,0,3,9,8,2,0.0,0.0
4169,1089,2023-03-11,0,3,6,0,2,0.0,0.0
4170,1089,2023-03-17,0,3,3,0,2,0.0,0.0
4171,1089,2023-04-01,0,3,5,0,2,0.0,0.0
4172,1089,2023-04-04,0,2,2,0,2,0.0,0.0
4173,1089,2023-04-08,0,3,3,0,2,0.0,0.0
4174,1089,2023-04-16,0,3,3,0,2,0.0,0.0
4175,1089,2023-04-22,0,3,4,0,2,0.0,0.0
4176,1089,2023-04-26,0,2,5,0,2,0.0,0.0
4177,1089,2023-04-29,0,3,7,2,2,0.0,0.0
4178,1089,2023-05-08,0,2,3,0,2,0.0,0.0
4179,1089,2023-05-13,0,4,3,0,2,0.0,0.0
4180,1089,2023-05-20,0,2,3,0,2,0.0,0.0
4181,1089,2023-05-28,0,3,4,0,2,0.0,0.0
4182,1089,2023-09-18,0,2,3,0,2,0.0,0.0
4183,1089,2023-09-23,0,3,3,0,2,0.0,0.0
4184,1089,2023-10-01,0,2,3,0,3,0.0,0.0
4185,1089,2023-10-07,0,3,7,10,2,0.0,0.0
4186,1089,2023-10-21,0,1,2,0,2,0.0,0.0
4187,1089,2023-10-29,0,3,6,4,1,0.0,0.0
4188,1089,2023-11-05,0,1,4,0,2,0.0,0.0
4189,1089,2023-11-12,0,2,5,0,2,0.0,0.0
4190,1089,2023-11-25,0,1,3,0,2,0.0,0.0
4191,1089,2023-12-02,0,3,4,3,2,0.0,0.0
4192,1089,2023-12-06,0,2,0,0,2,0.0,0.0
4193,1089,2023-12-09,0,3,4,0,2,0.0,0.0
4194,1089,2023-12-15,0,3,4,3,2,0.0,0.0
4195,1089,2023-12-23,0,1,2,0,2,0.0,0.0
4196,1089,2023-12-26,0,3,7,1,2,0.0,0.0
4197,1089,2023-12-30,0,1,1,0,2,0.0,0.0
4198,1089,2024-01-20,0,2,0,0,2,0.0,0.0
4199,1089,2024-01-30,0,3,3,0,2,0.0,0.0
4200,1089,2024-02-04,0,1,2,0,2,0.0,0.0
4201,1089,2024-02-10,0,3,3,0,2,0.0,0.0
4202,1089,2024-02-17,0,1,1,0,2,0.0,0.0
4203,1089,2024-02-24,0,2,2,0,2,0.0,0.0
4204,1089,2024-03-02,0,2,2,0,2,0.0,0.0
4205,1089,2024-03-10,0,1,2,0,3,0.0,0.0
4206,1089,2024-03-16,0,2,2,0,2,0.0,0.0
4207,1089,2024-03-30,0,3,6,7,2,0.0,0.0
4208,1089,2024-04-02,0,2,1,0,2,0.0,0.0
4209,1089,2024-04-07,0,3,3,0,2,0.0,0.0
4210,1089,2024-04-13,0,2,4,0,2,0.0,0.0
4211,1089,2024-04-21,0,3,3,0,2,0.0,0.0
4212,1089,2024-04-28,0,2,2,0,2,0.0,0.0
4213,1089,2024-05-04,0,1,2,0,3,0.0,0.0
4214,1089,2024-05-11,0,3,7,6,2,0.0,0.0
4215,1089,2024-05-19,0,0,2,0,2,0.0,0.0
4216,1107,2023-09-16,90,78,77,87,76,,89.99997
4217,1107,2023-09-24,90,78,81,78,76,90.0,89.99997
4218,1107,2023-09-30,90,78,73,77,74,90.0,89.99997
4219,1107,2023-10-07,90,78,74,88,76,90.0,89.99997
4220,1107,2023-10-21,0,77,79,79,75,90.0,89.99997
4221,1107,2023-10-28,0,43,31,23,42,67.5,21.125393
4222,1107,2023-11-04,0,26,17,20,23,45.0,4.713367
4223,1107,2023-11-12,0,14,12,10,10,22.5,0.604695
4224,1107,2023-11-25,45,2,1,0,2,0.0,0.0
4225,1107,2023-12-02,90,33,32,32,39,11.25,37.160477
4226,1107,2023-12-06,90,56,57,47,53,33.75,89.99997
4227,1107,2023-12-09,90,64,64,65,63,56.25,89.99997
4228,1107,2023-12-16,90,77,83,90,75,78.75,89.99997
4229,1107,2023-12-22,0,78,84,85,74,90.0,89.99997
4230,1107,2023-12-26,90,42,38,27,41,67.5,21.125393
4231,1107,2023-12-30,0,71,70,73,60,67.5,81.97995
4232,1107,2024-01-21,90,34,29,38,33,45.0,17.096724
4233,1107,2024-01-30,90,59,55,43,48,45.0,81.97995
4234,1107,2024-02-03,90,70,64,48,63,67.5,89.99997
4235,1107,2024-02-10,90,71,72,66,64,67.5,89.99997
4236,1107,2024-02-18,90,78,81,74,75,90.0,89.99997
4237,1107,2024-02-25,90,77,76,73,74,90.0,89.99997
4238,1107,2024-03-04,63,74,74,75,75,90.0,89.99997
4239,1107,2024-03-09,21,66,66,67,60,83.25,63.01673
4240,1107,2024-03-30,90,48,42,41,44,66.0,23.247837
4241,1107,2024-04-04,90,67,68,73,61,66.0,89.99997
4242,1107,2024-04-07,90,71,70,79,71,66.0,89.99997
4243,1107,2024-04-13,90,73,73,65,71,72.75,89.99997
4244,1107,2024-04-20,90,77,83,76,74,90.0,89.99997
4245,1107,2024-04-24,90,78,83,80,73,90.0,89.99997
4246,1107,2024-04-27,90,76,73,79,75,90.0,89.99997
4247,1107,2024-05-04,90,81,78,63,77,90.0,89.99997
4248,1107,2024-05-11,0,75,8,2,73,90.0,89.99997
4249,1107,2024-05-19,90,44,49,62,41,67.5,21.125393
4250,1110,2023-09-16,90,36,34,35,31,,24.103407
4251,1110,2023-09-24,15,56,59,49,54,90.0,89.99997
4252,1110,2023-09-30,34,37,38,41,25,52.5,32.60651
4253,1110,2023-10-07,34,40,43,46,36,46.333333333333336,41.269146
4254,1110,2023-10-21,0,43,40,46,41,43.25,40.26517
4255,1110,2023-10-28,0,19,19,14,15,20.75,2.5
4256,1110,2023-11-04,0,11,11,11,8,17.0,0.08
4257,1110,2023-11-12,0,7,9,8,2,8.5,0.0
4258,1110,2023-11-25,0,2,1,0,2,0.0,0.0
4259,1110,2023-12-02,0,3,4,0,2,0.0,0.0
4260,1110,2023-12-06,0,3,4,1,2,0.0,0.0
4261,1110,2023-12-09,0,2,4,0,2,0.0,0.0
4262,1110,2023-12-16,0,3,7,4,2,0.0,0.0
4263,1110,2023-12-22,0,2,5,0,2,0.0,0.0
4264,1110,2023-12-26,0,3,7,10,2,0.0,0.0
4265,1110,2023-12-30,0,4,9,9,1,0.0,0.0
4266,1110,2024-01-21,0,2,2,0,2,0.0,0.0
4267,1110,2024-01-30,0,3,6,6,2,0.0,0.0
4268,1110,2024-02-03,0,2,6,0,2,0.0,0.0
4269,1110,2024-02-10,0,2,4,0,2,0.0,0.0
4270,1110,2024-02-18,0,3,5,2,1,0.0,0.0
4271,1110,2024-02-25,0,2,3,0,2,0.0,0.0
4272,1110,2024-03-04,0,3,6,7,2,0.0,0.0
4273,1110,2024-03-09,0,2,5,0,2,0.0,0.0
4274,1110,2024-03-30,0,3,10,11,2,0.0,0.0
4275,1110,2024-04-04,0,2,2,0,2,0.0,0.0
4276,1110,2024-04-07,0,3,3,0,2,0.0,0.0
4277,1110,2024-04-13,0,2,5,0,2,0.0,0.0
4278,1110,2024-04-20,0,3,6,0,2,0.0,0.0
4279,1110,2024-04-24,0,4,6,0,2,0.0,0.0
4280,1110,2024-04-27,0,2,3,0,2,0.0,0.0
4281,1110,2024-05-04,0,3,7,3,2,0.0,0.0
4282,1110,2024-05-11,0,2,5,1,2,0.0,0.0
4283,1110,2024-05-19,0,3,4,0,2,0.0,0.0
4284,1140,2024-04-04,0,2,2,0,2,,0.0
4285,1140,2024-04-07,0,3,3,0,2,0.0,0.0
4286,1140,2024-04-13,0,2,5,0,2,0.0,0.0
4287,1140,2024-04-20,0,3,6,0,2,0.0,0.0
4288,1140,2024-04-24,0,4,6,0,2,0.0,0.0
4289,1140,2024-04-27,0,2,3,0,2,0.0,0.0
4290,1140,2024-05-04,0,3,7,3,2,0.0,0.0
4291,1140,2024-05-11,0,2,5,1,2,0.0,0.0
4292,1140,2024-05-19,0,3,4,0,2,0.0,0.0
4293,1148,2022-08-06,0,3,12,19,2,,0.0
4294,1148,2022-08-31,0,2,0,0,2,0.0,0.0
4295,1148,2022-09-03,0,2,1,0,2,0.0,0.0
4296,1148,2022-09-17,0,3,2,0,2,0.0,0.0
4297,1148,2022-10-01,0,1,1,0,2,0.0,0.0
4298,1148,2022-10-08,0,2,0,0,2,0.0,0.0
4299,1148,2022-10-15,0,2,0,0,2,0.0,0.0
4300,1148,2022-10-19,0,1,0,0,2,0.0,0.0
4301,1148,2022-10-23,0,2,3,0,2,0.0,0.0
4302,1148,2022-10-29,0,2,3,0,2,0.0,0.0
4303,1148,2022-11-06,0,3,2,0,2,0.0,0.0
4304,1148,2022-11-12,0,2,2,0,3,0.0,0.0
4305,1148,2022-12-26,0,3,4,0,2,0.0,0.0
4306,1148,2023-01-01,0,2,0,0,2,0.0,0.0
4307,1148,2023-01-04,0,2,0,0,2,0.0,0.0
4308,1148,2023-01-15,0,2,1,0,2,0.0,0.0
4309,1148,2023-01-19,0,2,3,0,2,0.0,0.0
4310,1148,2023-01-23,0,2,4,0,3,0.0,0.0
4311,1148,2023-02-05,0,3,4,0,2,0.0,0.0
4312,1148,2023-02-11,0,1,1,0,3,0.0,0.0
4313,1148,2023-02-19,0,4,13,11,2,0.0,0.0
4314,1148,2023-02-26,0,2,2,0,2,0.0,0.0
4315,1148,2023-03-04,0,2,0,0,3,0.0,0.0
4316,1148,2023-03-11,0,2,4,0,2,0.0,0.0
4317,1148,2023-03-18,0,2,1,0,2,0.0,0.0
4318,1148,2023-04-03,0,2,0,0,2,0.0,0.0
4319,1148,2023-04-08,0,2,0,0,2,0.0,0.0
4320,1148,2023-04-15,0,1,0,0,2,0.0,0.0
4321,1148,2023-04-23,0,2,1,0,2,0.0,0.0
4322,1148,2023-04-27,0,3,5,4,2,0.0,0.0
4323,1148,2023-04-30,0,2,2,0,3,0.0,0.0
4324,1148,2023-05-06,0,2,3,0,3,0.0,0.0
4325,1148,2023-05-13,0,3,3,3,2,0.0,0.0
4326,1148,2023-05-20,0,2,1,0,2,0.0,0.0
4327,1148,2023-05-28,0,3,8,5,2,0.0,0.0
4328,1148,2023-09-16,0,1,1,0,2,0.0,0.0
4329,1148,2023-09-24,0,3,0,0,2,0.0,0.0
4330,1148,2023-09-30,0,2,0,0,3,0.0,0.0
4331,1148,2023-10-07,0,1,2,0,3,0.0,0.0
4332,1148,2023-10-23,0,2,2,0,2,0.0,0.0
4333,1148,2023-10-27,0,2,1,0,2,0.0,0.0
4334,1148,2023-11-06,0,3,1,0,2,0.0,0.0
4335,1148,2023-11-11,0,2,4,0,3,0.0,0.0
4336,1148,2023-11-26,0,2,2,0,2,0.0,0.0
4337,1148,2023-12-03,0,3,4,0,2,0.0,0.0
4338,1148,2023-12-07,0,2,3,1,3,0.0,0.0
4339,1148,2023-12-10,0,3,2,0,3,0.0,0.0
4340,1148,2023-12-15,0,1,0,0,2,0.0,0.0
4341,1148,2023-12-23,0,2,0,0,2,0.0,0.0
4342,1148,2023-12-28,0,2,0,0,2,0.0,0.0
4343,1148,2023-12-31,0,2,3,0,2,0.0,0.0
4344,1148,2024-01-14,0,2,0,0,2,0.0,0.0
4345,1148,2024-01-31,0,1,0,0,3,0.0,0.0
4346,1148,2024-02-03,0,3,2,0,2,0.0,0.0
4347,1148,2024-02-10,0,1,0,0,2,0.0,0.0
4348,1148,2024-02-17,0,3,0,0,2,0.0,0.0
4349,1148,2024-03-02,0,2,0,0,2,0.0,0.0
4350,1148,2024-03-10,0,2,0,0,2,0.0,0.0
4351,1148,2024-03-16,0,1,0,0,2,0.0,0.0
4352,1148,2024-03-30,0,2,3,0,2,0.0,0.0
4353,1148,2024-04-02,0,3,1,0,2,0.0,0.0
4354,1148,2024-04-07,0,1,1,0,2,0.0,0.0
4355,1148,2024-04-13,0,2,1,0,2,0.0,0.0
4356,1148,2024-04-28,0,2,3,0,2,0.0,0.0
4357,1148,2024-05-02,0,3,1,0,3,0.0,0.0
4358,1148,2024-05-05,0,2,2,0,3,0.0,0.0
4359,1148,2024-05-11,0,2,5,0,3,0.0,0.0
4360,1148,2024-05-14,0,4,10,7,2,0.0,0.0
4361,1148,2024-05-19,0,1,3,1,3,0.0,0.0
4362,1159,2022-08-21,90,1,3,0,3,,0.0
4363,1159,2022-09-18,90,75,78,66,77,90.0,89.99997
4364,1159,2022-10-01,90,79,74,61,77,90.0,89.99997
4365,1159,2022-10-09,90,82,88,90,78,90.0,89.99997
4366,1159,2022-10-16,90,77,79,90,74,90.0,89.99997
4367,1159,2022-10-19,90,78,76,62,78,90.0,89.99997
4368,1159,2022-10-24,90,79,82,89,77,90.0,89.99997
4369,1159,2022-10-30,90,78,85,76,77,90.0,89.99997
4370,1159,2022-11-06,90,78,78,79,76,90.0,89.99997
4371,1159,2022-11-12,90,78,79,79,76,90.0,89.99997
4372,1159,2022-12-26,90,76,78,82,76,90.0,89.99997
4373,1159,2022-12-30,0,76,80,84,75,90.0,89.99997
4374,1159,2023-01-04,90,41,38,40,43,67.5,21.125393
4375,1159,2023-01-14,0,63,64,67,56,67.5,81.97995
4376,1159,2023-01-21,0,32,30,32,24,45.0,17.096724
4377,1159,2023-02-04,45,12,5,4,9,22.5,4.108671
4378,1159,2023-02-11,90,39,38,43,40,33.75,37.76517
4379,1159,2023-02-19,90,57,61,67,57,33.75,89.99997
4380,1159,2023-02-25,0,69,72,69,68,56.25,89.99997
4381,1159,2023-03-04,0,38,36,30,41,56.25,21.125393
4382,1159,2023-03-12,90,23,24,37,25,45.0,4.713367
4383,1159,2023-04-02,90,59,63,72,53,45.0,81.89995
4384,1159,2023-04-05,62,67,71,90,69,45.0,89.99997
4385,1159,2023-04-08,0,61,59,69,57,60.5,62.412037
4386,1159,2023-04-16,90,39,44,43,37,60.5,7.1333666
4387,1159,2023-04-23,7,66,68,79,61,60.5,81.97995
4388,1159,2023-04-26,0,38,36,44,31,39.75,21.413824
4389,1159,2023-04-29,0,14,14,13,14,24.25,4.108671
4390,1159,2023-05-03,90,18,34,28,14,24.25,0.684695
4391,1159,2023-05-07,90,51,53,44,54,24.25,81.89995
4392,1159,2023-05-14,0,65,72,74,64,45.0,89.99997
4393,1159,2023-05-21,45,33,36,45,34,45.0,20.520699
4394,1159,2023-05-28,90,48,48,51,48,56.25,41.873837
4395,1159,2023-09-16,3,6,4,0,10,56.25,0.0
4396,1159,2023-09-24,0,7,8,4,4,34.5,0.99709994
4397,1159,2023-09-30,0,4,9,3,2,34.5,0.0
4398,1159,2023-10-08,0,2,3,0,2,23.25,0.08
4399,1159,2023-10-22,0,3,4,0,2,0.75,0.0
4400,1159,2023-10-29,0,3,6,6,2,0.0,0.0
4401,1159,2023-11-04,0,2,2,0,2,0.0,0.0
4402,1159,2023-11-12,0,2,2,0,2,0.0,0.0
4403,1159,2023-11-25,0,2,4,0,2,0.0,0.0
4404,1159,2023-12-03,0,2,0,0,2,0.0,0.0
4405,1159,2023-12-07,0,2,0,0,2,0.0,0.0
4406,1159,2023-12-10,0,2,2,0,2,0.0,0.0
4407,1159,2023-12-17,1,3,7,0,2,0.0,0.0
4408,1159,2023-12-23,0,4,8,7,3,0.25,0.91709995
4409,1159,2023-12-28,0,2,0,0,2,0.25,0.0
4410,1159,2024-01-02,0,2,1,0,3,0.25,0.08
4411,1159,2024-01-21,0,2,1,0,2,0.25,0.0
4412,1159,2024-02-01,0,2,2,0,2,0.0,0.0
4413,1159,2024-02-04,0,3,1,0,2,0.0,0.0
4414,1159,2024-02-11,0,2,2,0,2,0.0,0.0
4415,1159,2024-02-17,0,3,8,0,2,0.0,0.0
4416,1159,2024-02-26,0,2,6,1,2,0.0,0.0
4417,1159,2024-03-02,0,2,3,0,2,0.0,0.0
4418,1159,2024-03-10,0,2,3,0,2,0.0,0.0
4419,1159,2024-03-17,0,3,0,0,2,0.0,0.0
4420,1159,2024-03-30,0,2,0,0,2,0.0,0.0
4421,1159,2024-04-02,0,3,2,0,2,0.0,0.0
4422,1159,2024-04-06,0,2,3,0,3,0.0,0.0
4423,1159,2024-04-14,0,3,2,0,2,0.0,0.0
4424,1159,2024-04-21,0,2,2,0,2,0.0,0.0
4425,1159,2024-04-27,0,3,3,0,2,0.0,0.0
4426,1159,2024-05-05,0,2,2,0,3,0.0,0.0
4427,1159,2024-05-11,0,2,6,0,2,0.0,0.0
4428,1159,2024-05-19,0,4,8,8,2,0.0,0.0
4429,1162,2022-08-07,0,42,45,43,45,,21.125393
4430,1162,2022-08-31,18,3,4,1,2,0.0,0.0
4431,1162,2022-09-03,7,19,20,18,33,9.0,16.114475
4432,1162,2022-09-18,0,14,20,20,20,8.333333333333334,6.8171
4433,1162,2022-10-01,0,7,9,6,9,6.25,0.08
4434,1162,2022-10-09,0,5,2,0,3,6.25,0.08
4435,1162,2022-10-16,0,3,6,1,2,1.75,0.0
4436,1162,2022-10-19,0,3,0,0,2,0.0,0.0
4437,1162,2022-10-24,0,1,2,0,3,0.0,0.0
4438,1162,2022-10-30,0,3,4,0,2,0.0,0.0
4439,1162,2022-11-06,0,1,4,0,3,0.0,0.0
4440,1162,2022-11-12,0,3,7,7,2,0.0,0.0
4441,1162,2022-12-26,0,2,4,0,2,0.0,0.0
4442,1162,2022-12-30,90,2,4,0,2,0.0,0.0
4443,1162,2023-01-04,0,51,50,49,52,22.5,81.89995
4444,1162,2023-01-14,90,22,16,7,20,22.5,16.49203
4445,1162,2023-01-21,90,57,58,60,49,45.0,81.97995
4446,1162,2023-02-04,90,74,74,73,72,67.5,89.99997
4447,1162,2023-02-11,90,72,74,73,72,67.5,89.99997
4448,1162,2023-02-19,80,77,82,85,77,90.0,89.99997
4449,1162,2023-02-25,90,73,76,86,71,87.5,89.99997
4450,1162,2023-03-04,68,77,82,76,75,87.5,89.99997
4451,1162,2023-03-12,0,67,67,72,61,82.0,66.99931
4452,1162,2023-04-02,0,36,31,26,37,59.5,7.1333666
4453,1162,2023-04-05,0,21,17,20,23,39.5,0.684695
4454,1162,2023-04-08,90,11,15,24,7,17.0,0.604695
4455,1162,2023-04-16,0,55,58,62,54,22.5,81.89995
4456,1162,2023-04-23,0,25,27,19,22,22.5,16.49203
4457,1162,2023-04-26,0,13,21,11,10,22.5,4.108671
4458,1162,2023-04-29,71,14,18,14,14,22.5,0.604695
4459,1162,2023-05-03,90,43,46,49,46,17.75,49.92113
4460,1162,2023-05-07,90,61,63,59,61,40.25,89.99997
4461,1162,2023-05-14,90,72,77,82,70,62.75,89.99997
4462,1162,2023-05-21,90,78,79,84,75,85.25,89.99997
4463,1162,2023-05-28,0,79,82,71,77,90.0,89.99997
4464,1162,2023-09-16,0,25,27,30,24,67.5,16.49203
4465,1162,2023-09-24,0,14,14,12,12,45.0,4.108671
4466,1162,2023-09-30,0,13,20,12,14,22.5,0.604695
4467,1162,2023-10-08,0,2,2,0,2,0.0,0.0
4468,1162,2023-10-22,0,2,2,0,2,0.0,0.0
4469,1162,2023-10-29,0,3,6,6,2,0.0,0.0
4470,1162,2023-11-04,0,2,2,0,2,0.0,0.0
4471,1162,2023-11-12,1,2,2,0,2,0.0,0.0
4472,1162,2023-11-25,0,4,10,7,3,0.25,0.91709995
4473,1162,2023-12-03,0,3,1,0,2,0.25,0.0
4474,1162,2023-12-07,0,3,0,0,2,0.25,0.08
4475,1162,2023-12-10,26,2,3,0,2,0.25,0.0
4476,1162,2023-12-17,0,25,23,17,36,6.5,27.856102
4477,1162,2023-12-23,0,9,6,3,17,6.5,2.5
4478,1162,2023-12-28,90,5,0,0,9,6.5,0.08
4479,1162,2024-01-02,90,56,57,58,55,29.0,81.89995
4480,1162,2024-01-21,0,68,66,62,66,45.0,89.99997
4481,1162,2024-02-01,0,35,36,33,39,45.0,20.520699
4482,1162,2024-02-04,0,24,26,19,25,45.0,4.713367
4483,1162,2024-02-11,0,15,15,14,14,22.5,0.604695
4484,1162,2024-02-17,0,3,8,0,2,0.0,0.0
4485,1162,2024-02-26,0,2,6,1,2,0.0,0.0
4486,1162,2024-03-02,1,2,3,0,2,0.0,0.0
4487,1162,2024-03-10,0,4,8,3,3,0.25,0.91709995
4488,1162,2024-03-17,0,3,1,0,2,0.25,0.0
4489,1162,2024-03-30,0,2,0,0,2,0.25,0.08
4490,1162,2024-04-02,0,3,3,0,2,0.25,0.0
4491,1162,2024-04-06,0,2,3,0,3,0.0,0.0
4492,1162,2024-04-14,0,3,2,0,2,0.0,0.0
4493,1162,2024-04-21,45,2,2,0,2,0.0,0.0
4494,1162,2024-04-27,90,33,26,34,41,11.25,37.160477
4495,1162,2024-05-05,90,56,54,58,58,33.75,89.99997
4496,1162,2024-05-11,90,65,68,71,62,56.25,89.99997
4497,1162,2024-05-19,0,74,76,70,72,78.75,89.99997
4498,1172,2023-12-24,0,3,4,3,2,,0.0
4499,1172,2023-12-27,0,2,2,0,2,0.0,0.0
4500,1172,2023-12-30,0,3,3,0,2,0.0,0.0
4501,1172,2024-01-22,0,2,1,0,2,0.0,0.0
4502,1172,2024-02-01,0,3,1,0,2,0.0,0.0
4503,1172,2024-02-04,0,2,2,0,2,0.0,0.0
4504,1172,2024-02-10,0,2,3,0,2,0.0,0.0
4505,1172,2024-02-17,0,3,3,0,2,0.0,0.0
4506,1172,2024-02-25,0,2,2,0,2,0.0,0.0
4507,1172,2024-03-02,0,3,4,4,2,0.0,0.0
4508,1172,2024-03-09,0,2,3,0,2,0.0,0.0
4509,1172,2024-03-30,0,3,5,2,2,0.0,0.0
4510,1172,2024-04-02,0,2,2,0,2,0.0,0.0
4511,1172,2024-04-06,0,3,4,4,2,0.0,0.0
4512,1172,2024-04-13,0,2,2,0,2,0.0,0.0
4513,1172,2024-04-20,0,3,4,4,2,0.0,0.0
4514,1172,2024-04-24,0,2,3,0,2,0.0,0.0
4515,1172,2024-04-27,0,3,5,2,2,0.0,0.0
4516,1172,2024-05-04,0,3,5,0,2,0.0,0.0
4517,1172,2024-05-11,0,2,4,0,3,0.0,0.0
4518,1172,2024-05-19,0,4,8,0,2,0.0,0.0
4519,1180,2022-08-31,0,2,0,0,2,,0.0
4520,1180,2022-09-04,0,2,0,0,2,0.0,0.0
4521,1180,2022-09-18,0,2,2,0,2,0.0,0.0
4522,1180,2022-10-01,0,3,2,0,2,0.0,0.0
4523,1180,2022-10-09,0,2,1,0,2,0.0,0.0
4524,1180,2022-10-16,0,2,2,0,3,0.0,0.0
4525,1180,2022-10-23,0,2,2,0,2,0.0,0.0
4526,1180,2022-10-30,0,2,1,0,2,0.0,0.0
4527,1180,2022-11-06,0,3,3,0,2,0.0,0.0
4528,1180,2022-11-12,0,1,0,0,3,0.0,0.0
4529,1180,2022-12-26,0,3,3,0,2,0.0,0.0
4530,1180,2022-12-31,0,1,1,0,2,0.0,0.0
4531,1180,2023-01-03,0,2,0,0,2,0.0,0.0
4532,1180,2023-01-15,0,2,0,0,2,0.0,0.0
4533,1180,2023-01-22,0,2,1,0,2,0.0,0.0
4534,1180,2023-02-04,0,2,2,0,3,0.0,0.0
4535,1180,2023-02-11,0,2,2,0,2,0.0,0.0
4536,1180,2023-02-15,0,3,1,0,2,0.0,0.0
4537,1180,2023-02-18,0,2,2,0,3,0.0,0.0
4538,1180,2023-02-25,0,3,5,6,2,0.0,0.0
4539,1180,2023-03-01,0,1,1,0,2,0.0,0.0
4540,1180,2023-03-04,0,2,2,0,2,0.0,0.0
4541,1180,2023-03-12,0,2,1,0,2,0.0,0.0
4542,1180,2023-03-19,0,2,0,0,2,0.0,0.0
4543,1180,2023-04-01,0,2,0,0,2,0.0,0.0
4544,1180,2023-04-09,0,3,0,0,2,0.0,0.0
4545,1180,2023-04-16,0,1,0,0,3,0.0,0.0
4546,1180,2023-04-21,0,2,3,0,2,0.0,0.0
4547,1180,2023-04-26,0,3,3,0,2,0.0,0.0
4548,1180,2023-05-02,0,2,4,0,3,0.0,0.0
4549,1180,2023-05-07,0,2,3,0,3,0.0,0.0
4550,1180,2023-05-14,0,2,1,0,2,0.0,0.0
4551,1180,2023-05-20,0,2,4,0,2,0.0,0.0
4552,1180,2023-05-28,0,3,3,2,2,0.0,0.0
4553,1192,2022-08-31,68,70,68,63,65,,89.99997
4554,1192,2022-09-03,45,64,71,65,60,68.0,70.423294
4555,1192,2022-09-17,90,57,56,60,52,56.5,44.29384
4556,1192,2022-10-01,90,73,75,89,69,67.66666666666667,89.99997
4557,1192,2022-10-08,0,74,70,78,73,73.25,89.99997
4558,1192,2022-10-15,10,41,43,28,41,56.25,21.125393
4559,1192,2022-10-19,0,34,43,53,29,47.5,11.2627535
4560,1192,2022-10-24,33,17,11,18,14,25.0,0.604695
4561,1192,2022-10-29,90,29,24,24,36,10.75,37.24048
4562,1192,2022-11-05,0,54,58,52,52,33.25,89.99997
4563,1192,2022-11-12,90,26,26,30,20,30.75,16.49203
4564,1192,2022-12-27,90,61,67,61,48,53.25,81.97995
4565,1192,2022-12-31,69,69,70,73,68,67.5,89.99997
4566,1192,2023-01-03,0,64,71,64,58,62.25,70.423294
4567,1192,2023-01-14,0,39,31,39,39,62.25,16.112331
4568,1192,2023-01-21,90,21,19,28,21,39.75,0.684695
4569,1192,2023-02-04,90,57,63,57,48,39.75,81.89995
4570,1192,2023-02-11,90,63,70,76,63,45.0,89.99997
4571,1192,2023-02-18,84,71,83,87,71,67.5,89.99997
4572,1192,2023-02-25,90,78,86,74,73,88.5,89.99997
4573,1192,2023-03-04,63,77,72,68,76,88.5,89.99997
